[Toxicitytovariousagents],[DULOXETINE] [QUETIAPINE],14,63.6364,[DULOXETINE],46,42.9907,[QUETIAPINE],23,7.87671
[Myocardialinfarction],[ASPIRIN] [NITROGLYCERIN],83,51.875,[NITROGLYCERIN],119,43.75,[ASPIRIN],474,15.8847
[Foetalexposureduringpregnancy] [Drugwithdrawalsyndromeneonatal],[NICOTINE] [SUBOXONE],13,39.3939,[SUBOXONE],30,7.35294,[NICOTINE],15,23.0769
[Drugineffective],[ENBREL] [HUMIRA],17,19.7674,[HUMIRA],181,5.77905,[ENBREL],102,3.65854
[Myocardialinfarction],[PLAVIX] [IMDUR],15,39.4737,[PLAVIX],313,19.0158,[IMDUR],30,30
[Neutrophilcountdecreased],[PEGINTRON] [SIMEPREVIR],24,24,[SIMEPREVIR],27,12.2727,[PEGINTRON],34,12.4088
[Pneumonia],[ALBUTEROL] [SPIRIVA],14,24.1379,[ALBUTEROL],33,12.5954,[SPIRIVA],87,12.5
[Malignantneoplasmprogression],[IRINOTECAN] [FOLINICACID],12,21.4286,[IRINOTECAN],17,9.39227,[FOLINICACID],13,7.42857
[Plateletcountdecreased],[RIBAVIRIN] [SIMEPREVIR],57,41.3043,[SIMEPREVIR],67,30.4545,[RIBAVIRIN],119,12.3444
[Hypotension],[AMLODIPINE] [ATENOLOL],11,17.1875,[ATENOLOL],24,3.08483,[AMLODIPINE],58,4.2029
[Myocardialinfarction],[METOPROLOLTARTRATE] [AVANDIA],14,60.8696,[AVANDIA],2411,49.2041,[METOPROLOLTARTRATE],17,11.3333
[Myocardialinfarction],[ISOSORBIDEMONONITRATE] [AVANDIA],12,54.5455,[AVANDIA],2411,49.2041,[ISOSORBIDEMONONITRATE],16,19.2771
[Cysticfibrosis] [Conditionaggravated],[TOBIPODHALER] [PULMOZYME],10,40,[PULMOZYME],11,15.493,[TOBIPODHALER],30,30.6122
[Myocardialinfarction],[Rosiglitazone] [AVANDIA],12,66.6667,[AVANDIA],2411,49.2041,[Rosiglitazone],13,59.0909
[Impairedworkability] [Pain] [Economicproblem],[ANDROGEL] [TESTIM],14,31.1111,[TESTIM],18,20,[ANDROGEL],68,19.7674
[Thromboticmicroangiopathy],[TACROLIMUS] [METHYLPREDNISOLONE],10,17.5439,[TACROLIMUS],20,4.41501,[METHYLPREDNISOLONE],12,2.97767
[Myocardialinfarction],[LANOXIN] [AVANDIA],12,60,[AVANDIA],2411,49.2041,[LANOXIN],12,11.3208
[Vomiting],[SIMVASTATIN] [DOXAZOSIN],11,27.5,[DOXAZOSIN],11,8.20896,[SIMVASTATIN],54,2.76356
[Cardiacfailurecongestive],[ASPIRIN] [LASIX],46,22.7723,[LASIX],120,10.0167,[ASPIRIN],180,6.03217
[Anaemia],[PEGASYS] [REBETOL],12,31.5789,[REBETOL],39,21.1957,[PEGASYS],86,17.3737
[Druginteraction],[DIGOXIN] [WARFARIN],10,16.9492,[WARFARIN],33,3.6626,[DIGOXIN],19,4.77387
[Acutekidneyinjury],[FUROSEMIDE] [RAMIPRIL],10,16.6667,[RAMIPRIL],45,5.39568,[FUROSEMIDE],66,5.63621
[Impairedworkability] [Pain],[ANDROGEL] [TESTIM],15,33.3333,[TESTIM],19,21.1111,[ANDROGEL],79,22.9651
[Myocardialinfarction],[METOPROLOL] [NITROGLYCERIN],25,51.0204,[NITROGLYCERIN],119,43.75,[METOPROLOL],143,14.0196
[Cardiacfailurecongestive],[ASPIRIN] [COUMADIN],14,18.6667,[ASPIRIN],180,6.03217,[COUMADIN],42,3.88529
[Asthma],[ADVAIRHFA] [SINGULAIR],10,22.2222,[ADVAIRHFA],42,7.26644,[SINGULAIR],32,10.7023
[Nausea],[PEGASYS] [SOVALDI],10,19.6078,[SOVALDI],48,7.6555,[PEGASYS],26,5.25253
[Coronaryarterydisease],[ROSIGLITAZONEMALEATE] [AVANDIA],27,61.3636,[AVANDIA],904,18.449,[ROSIGLITAZONEMALEATE],32,59.2593
[Anaemia],[RIBAVIRIN] [PEGINTRON],52,35.6164,[RIBAVIRIN],180,18.6722,[PEGINTRON],73,26.6423
[Cerebrovascularaccident],[ANDROGEL] [TESTIM],16,35.5556,[ANDROGEL],63,18.314,[TESTIM],24,26.6667
[Drugresistance] [Genotypedrugresistancetest] [Viralinfection],[LAMIVUDINE] [Adefovir],17,85,[LAMIVUDINE],29,15.1042,[Adefovir],17,85
[Posteriorreversibleencephalopathysyndrome],[ETOPOSIDE] [DEXAMETHASONE],26,32.5,[DEXAMETHASONE],32,2.00627,[ETOPOSIDE],35,8.39329
[Diseaseprogression],[OXALIPLATIN] [5FLUOROURACIL],20,29.8507,[OXALIPLATIN],33,7.95181,[5FLUOROURACIL],22,17.7419
[Asthma],[XOLAIR] [ADVAIRHFA],10,34.4828,[XOLAIR],75,20.9497,[ADVAIRHFA],42,7.26644
[Type2diabetesmellitus],[LIPITOR] [VITAMINC],10,66.6667,[LIPITOR],558,41.5488,[VITAMINC],10,5.74713
[Chronicobstructivepulmonarydisease],[SPIRIVA] [ADVAIRHFA],21,20,[ADVAIRHFA],50,8.65052,[SPIRIVA],66,9.48276
[Myocardialinfarction],[ASPIRIN] [NORVASC],27,27,[NORVASC],49,8.70337,[ASPIRIN],474,15.8847
[Toxicitytovariousagents],[ETOPOSIDE] [SORAFENIB],11,68.75,[SORAFENIB],14,42.4242,[ETOPOSIDE],23,5.51559
[Cardiacfailurecongestive],[COREG] [AVANDIA],41,31.0606,[COREG],51,18.3453,[AVANDIA],1052,21.4694
[Pyrexia],[RIBAVIRIN] [PEGINTRON],49,33.5616,[PEGINTRON],60,21.8978,[RIBAVIRIN],82,8.50622
[Unevaluableevent],[POMALYST] [DEXAMETHASONE],10,16.3934,[POMALYST],16,5.22876,[DEXAMETHASONE],93,5.83072
[Plateletcountdecreased],[RIBAVIRIN] [SOVRIAD],41,43.617,[RIBAVIRIN],119,12.3444,[SOVRIAD],54,35.2941
[Myocardialinfarction],[PLAVIX] [NORVASC],19,30.1587,[NORVASC],49,8.70337,[PLAVIX],313,19.0158
[Fatigue],[PEGASYS] [SOVALDI],10,19.6078,[PEGASYS],30,6.06061,[SOVALDI],54,8.61244
[Generalphysicalhealthdeterioration],[Bevacizumab] [CARBOPLATIN],11,24.4444,[CARBOPLATIN],18,3.27869,[Bevacizumab],26,8.69565
[Whitebloodcellcountdecreased],[RIBAVIRIN] [SIMEPREVIR],48,34.7826,[RIBAVIRIN],102,10.5809,[SIMEPREVIR],55,25
[Rash],[RIBAVIRIN] [Telaprevir],11,35.4839,[Telaprevir],15,25.4237,[RIBAVIRIN],98,10.166
[Neutropenia],[CYCLOPHOSPHAMIDE] [RITUXIMAB],15,17.6471,[RITUXIMAB],22,5.44554,[CYCLOPHOSPHAMIDE],55,6.99746
[Cardiacfailurecongestive],[ROSIGLITAZONEMALEATE] [AVANDIA],26,59.0909,[ROSIGLITAZONEMALEATE],32,59.2593,[AVANDIA],1052,21.4694
[Myocardialinfarction],[AMIODARONE] [AVANDIA],24,57.1429,[AVANDIA],2411,49.2041,[AMIODARONE],25,11.1111
[Death],[AVASTIN] [CARBOPLATIN],10,20.8333,[AVASTIN],54,9.04523,[CARBOPLATIN],28,5.10018
[Myocardialinfarction],[ZESTRIL] [AVANDIA],18,52.9412,[AVANDIA],2411,49.2041,[ZESTRIL],18,31.0345
[Acutemyocardialinfarction],[METOPROLOL] [AVANDIA],37,17.2897,[AVANDIA],285,5.81633,[METOPROLOL],39,3.82353
[Hyperkalaemia],[METFORMIN] [SPIRONOLACTONE],11,34.375,[METFORMIN],19,1.12426,[SPIRONOLACTONE],22,5.91398
[Gastrointestinalhaemorrhage],[ASPIRIN] [PRADAXA],12,19.3548,[ASPIRIN],108,3.6193,[PRADAXA],62,6.82819
[Dizziness],[AMLODIPINE] [SIMVASTATIN],22,14.7651,[AMLODIPINE],62,4.49275,[SIMVASTATIN],94,4.81064
[Pneumonia],[ALBUTEROL] [ADVAIRHFA],12,23.0769,[ALBUTEROL],33,12.5954,[ADVAIRHFA],78,13.4948
[Acutekidneyinjury],[OMEPRAZOLE] [COCODAMOL],19,39.5833,[COCODAMOL],31,15.3465,[OMEPRAZOLE],50,2.89687
[Dyspnoea],[REVATIO] [TRACLEER],16,23.8806,[REVATIO],147,14.4543,[TRACLEER],102,11.039
[Dyspnoea],[LETAIRIS] [LASIX],18,26.8657,[LASIX],63,5.25876,[LETAIRIS],465,13.7493
[Dyspnoea],[LETAIRIS] [OXYGEN],10,27.027,[OXYGEN],40,18.0995,[LETAIRIS],465,13.7493
[Plateletcountdecreased],[PEGINTRON] [SOVRIAD],26,42.623,[PEGINTRON],79,28.8321,[SOVRIAD],54,35.2941
[Crohnsdisease],[HUMIRA] [IMURAN],12,24.4898,[HUMIRA],162,5.17241,[IMURAN],16,12.1212
[Cerebrovascularaccident],[ASPIRIN] [HYDROCHLOROTHIAZIDE],17,17,[ASPIRIN],172,5.76407,[HYDROCHLOROTHIAZIDE],41,7.13044
[Anaemia],[VICTRELIS] [REBETOL],11,34.375,[REBETOL],39,21.1957,[VICTRELIS],32,26.4463
[Pericardialeffusion],[EPILIM] [KEPPRA],10,62.5,[KEPPRA],12,2.41449,[EPILIM],10,23.2558
[Cardiacfailurecongestive],[CLONIDINE] [AVANDIA],13,32.5,[CLONIDINE],16,7.44186,[AVANDIA],1052,21.4694
[Whitebloodcellcountdecreased],[RIBAVIRIN] [PEGINTRON],39,26.7123,[RIBAVIRIN],102,10.5809,[PEGINTRON],49,17.8832
[Drugreactionwitheosinophiliaandsystemicsymptoms],[OMEPRAZOLE] [LISINOPRIL],11,11,[OMEPRAZOLE],19,1.10081,[LISINOPRIL],14,0.956284
[Agitation],[METFORMIN] [THYROXINE],11,68.75,[THYROXINE],11,13.75,[METFORMIN],19,1.12426
[Seizure],[LAMICTAL] [KEPPRA],12,26.087,[KEPPRA],87,17.505,[LAMICTAL],54,13.2678
[Seizure],[VIMPAT] [KEPPRA],14,31.8182,[KEPPRA],87,17.505,[VIMPAT],37,24.183
[Toxicitytovariousagents],[PREDNISONE] [Melphalan],10,32.2581,[PREDNISONE],32,1.81509,[Melphalan],10,8.84956
[Myocardialinfarction] [Coronaryarterydisease],[Rosiglitazone] [AVANDIA],11,61.1111,[Rosiglitazone],12,54.5455,[AVANDIA],509,10.3878
[Myocardialinfarction],[ASPIRIN] [LOPRESSOR],40,35.0877,[LOPRESSOR],65,28.6344,[ASPIRIN],474,15.8847
[Diseaserecurrence],[5fluorouracil] [Epirubicin],100,61.3497,[Epirubicin],102,39.0805,[5fluorouracil],102,60.355
[Cerebrovascularaccident],[HYDROCHLOROTHIAZIDE] [AVANDIA],32,31.068,[AVANDIA],986,20.1224,[HYDROCHLOROTHIAZIDE],41,7.13044
[Death],[SANDOSTATIN] [SANDOSTATINLARDEPOT],17,43.5897,[SANDOSTATINLARDEPOT],60,18.1269,[SANDOSTATIN],39,40.2062
[HepatitisB],[PREDNISOLONE] [CYCLOPHOSPHAMIDE],13,15.2941,[PREDNISOLONE],14,1.27971,[CYCLOPHOSPHAMIDE],20,2.54453
[Psychoticdisorder],[ABILIFYMAINTENA] [ABILIFY],10,30.303,[ABILIFYMAINTENA],12,21.8182,[ABILIFY],34,9.65909
[Acutemyocardialinfarction],[ASPIRIN] [CLOPIDOGREL],26,15.0289,[CLOPIDOGREL],31,5.75139,[ASPIRIN],140,4.69169
[Renalimpairment],[MYCOPHENOLATEMOFETIL] [CICLOSPORIN],11,16.6667,[CICLOSPORIN],15,5.53506,[MYCOPHENOLATEMOFETIL],23,7.32484
[Hereditaryangioedema],[FIRAZYR] [CINRYZE],16,50,[FIRAZYR],29,44.6154,[CINRYZE],38,35.514
[Cardiacfailurecongestive],[ASPIRIN] [NORVASC],17,17,[ASPIRIN],180,6.03217,[NORVASC],44,7.81528
[Lossofconsciousness],[SIMVASTATIN] [PERINDOPRIL],15,38.4615,[SIMVASTATIN],36,1.84237,[PERINDOPRIL],19,11.5152
[Bloodbilirubinincreased],[PEGINTRON] [SIMEPREVIR],22,22,[SIMEPREVIR],30,13.6364,[PEGINTRON],31,11.3139
[Pancytopenia],[VINCRISTINE] [METHOTREXATE],10,12.8205,[VINCRISTINE],11,3.83275,[METHOTREXATE],54,3.37922
[Cerebrovascularaccident],[HYDROCHLOROTHIAZIDE] [LISINOPRIL],16,15.8416,[LISINOPRIL],97,6.62568,[HYDROCHLOROTHIAZIDE],41,7.13044
[Depression] [Dysphagia] [Neuropathyperipheral],[SIMVASTATIN] [CITALOPRAM],10,16.3934,[CITALOPRAM],11,1.32371,[SIMVASTATIN],10,0.511771
[Whitebloodcellcountdecreased],[RIBAVIRIN] [SOVRIAD],33,35.1064,[RIBAVIRIN],102,10.5809,[SOVRIAD],43,28.1046
[Asthma],[XOLAIR] [SINGULAIR],16,28.5714,[XOLAIR],75,20.9497,[SINGULAIR],32,10.7023
[Cerebrovascularaccident],[ASPIRIN] [COUMADIN],12,16,[ASPIRIN],172,5.76407,[COUMADIN],38,3.51526
[Myocardialinfarction],[METOPROLOL] [AVANDIA],109,50.9346,[AVANDIA],2411,49.2041,[METOPROLOL],143,14.0196
[Internationalnormalisedratioincreased],[FUROSEMIDE] [WARFARIN],14,15.9091,[FUROSEMIDE],24,2.04953,[WARFARIN],37,4.10655
[Exposureduringpregnancy],[PREDNISOLONE] [AZATHIOPRINE],20,21.2766,[AZATHIOPRINE],25,6.70241,[PREDNISOLONE],25,2.28519
[Myocardialinfarction],[ECOTRIN] [AVANDIA],22,50,[AVANDIA],2411,49.2041,[ECOTRIN],24,26.3736
[Cardiacfailurecongestive],[ASPIRIN] [LISINOPRIL],50,14.5349,[LISINOPRIL],88,6.01093,[ASPIRIN],180,6.03217
[Lossofconsciousness],[SIMVASTATIN] [FUROSEMIDE],11,12.3596,[SIMVASTATIN],36,1.84237,[FUROSEMIDE],30,2.56191
[Myocardialinfarction] [Coronaryarterydisease],[ROSIGLITAZONEMALEATE] [AVANDIA],16,36.3636,[ROSIGLITAZONEMALEATE],16,29.6296,[AVANDIA],509,10.3878
[Coronaryarterydisease],[IMDUR] [AVANDIA],17,26.5625,[AVANDIA],904,18.449,[IMDUR],17,17
[Myocardialinfarction],[ASPIRIN] [ZOCOR],14,23.7288,[ZOCOR],26,11.8721,[ASPIRIN],474,15.8847
[Cerebrovascularaccident],[ZOCOR] [AVANDIA],18,27.6923,[ZOCOR],22,10.0457,[AVANDIA],986,20.1224
[Hyperkalaemia],[GLICLAZIDE] [ATORVASTATIN],11,30.5556,[GLICLAZIDE],15,9.09091,[ATORVASTATIN],15,1.80941
[Pain] [Cerebrovascularaccident],[ANDROGEL] [TESTIM],11,24.4444,[TESTIM],15,16.6667,[ANDROGEL],48,13.9535
[Cardiacfailurecongestive],[NORVASC] [AVANDIA],41,30.1471,[NORVASC],44,7.81528,[AVANDIA],1052,21.4694
[Psoriasis],[ENBREL] [HUMIRA],13,15.1163,[HUMIRA],77,2.45849,[ENBREL],125,4.4835
[Injury],[ANDROGEL] [DEPOTESTOSTERONE],11,55,[DEPOTESTOSTERONE],13,28.8889,[ANDROGEL],195,56.686
[Toxicitytovariousagents],[Bortezomib] [DEXAMETHASONE],17,40.4762,[Bortezomib],18,30.5085,[DEXAMETHASONE],114,7.14734
[Economicproblem],[ANDROGEL] [TESTIM],34,75.5556,[ANDROGEL],210,61.0465,[TESTIM],65,72.2222
[Myocardialinfarction],[LISINOPRIL] [METOPROLOL],39,21.7877,[LISINOPRIL],167,11.4071,[METOPROLOL],143,14.0196
[Economicproblem],[ANDROGEL] [DEPOTESTOSTERONE],12,60,[DEPOTESTOSTERONE],17,37.7778,[ANDROGEL],210,61.0465
[Death],[ACYCLOVIR] [DEXAMETHASONE],11,16.9231,[ACYCLOVIR],19,8.83721,[DEXAMETHASONE],138,8.65204
[Myocardialinfarction],[ASPIRIN] [IMDUR],18,34.6154,[IMDUR],30,30,[ASPIRIN],474,15.8847
[Cardiacfailurecongestive],[COZAAR] [AVANDIA],10,30.303,[COZAAR],11,7.23684,[AVANDIA],1052,21.4694
[Pyrexia],[RIBAVIRIN] [SIMEPREVIR],37,26.8116,[RIBAVIRIN],82,8.50622,[SIMEPREVIR],42,19.0909
[Myalgia],[METFORMIN] [OMEPRAZOLE],12,9.91736,[METFORMIN],32,1.89349,[OMEPRAZOLE],33,1.91194
[Whitebloodcellcountdecreased],[PEGINTRON] [SIMEPREVIR],31,31,[SIMEPREVIR],55,25,[PEGINTRON],49,17.8832
[Anaemia],[PEGINTRON] [SIMEPREVIR],35,35,[SIMEPREVIR],60,27.2727,[PEGINTRON],73,26.6423
[Myocardialinfarction],[PLAVIX] [AVANDIA],239,48.2828,[AVANDIA],2411,49.2041,[PLAVIX],313,19.0158
[Myocardialinfarction],[PLAVIX] [LASIX],31,25.8333,[LASIX],124,10.3506,[PLAVIX],313,19.0158
[Myocardialinfarction],[LIPITOR] [NITROGLYCERIN],11,57.8947,[LIPITOR],79,5.88235,[NITROGLYCERIN],119,43.75
[Cerebrovascularaccident],[ASPIRIN] [ZOCOR],11,18.6441,[ZOCOR],22,10.0457,[ASPIRIN],172,5.76407
[Drugineffective],[RIBAVIRIN] [SOVALDI],51,23.7209,[SOVALDI],99,15.7895,[RIBAVIRIN],72,7.46888
[Offlabeluse],[SIMEPREVIR] [SOVALDI],11,35.4839,[SOVALDI],199,31.7384,[SIMEPREVIR],38,17.2727
[Breastcancer],[LETROZOLEUNKNOWN] [XELODA],15,100,[LETROZOLEUNKNOWN],16,100,[XELODA],33,9.32203
[Impairedworkability] [Anxiety],[ANDROGEL] [TESTIM],12,26.6667,[ANDROGEL],67,19.4767,[TESTIM],16,17.7778
[Fall],[SIMVASTATIN] [FUROSEMIDE],10,11.236,[FUROSEMIDE],40,3.41588,[SIMVASTATIN],62,3.17298
[Infusionrelatedreaction],[DIPHENHYDRAMINEHCL] [METHYLPREDNISOLONE],12,52.1739,[DIPHENHYDRAMINEHCL],12,37.5,[METHYLPREDNISOLONE],21,5.21092
[Unevaluableevent],[Bortezomib] [DEXAMETHASONE],15,35.7143,[DEXAMETHASONE],93,5.83072,[Bortezomib],15,25.4237
[Acutemyocardialinfarction],[PLAVIX] [AVANDIA],68,13.7374,[AVANDIA],285,5.81633,[PLAVIX],74,4.49575
[Myocardialinfarction],[TOPROLXL] [AVANDIA],93,49.4681,[AVANDIA],2411,49.2041,[TOPROLXL],96,30
[Toxicitytovariousagents],[REVLIMID] [DEXAMETHASONE],89,16.2706,[REVLIMID],147,8.78661,[DEXAMETHASONE],114,7.14734
[Anaemia],[RIBAVIRIN] [BOCEPREVIR],11,39.2857,[BOCEPREVIR],15,37.5,[RIBAVIRIN],180,18.6722
[Drugineffective],[METHOTREXATE] [PREDNISOLONE],17,13.2812,[PREDNISOLONE],51,4.66179,[METHOTREXATE],90,5.63204
[Fluidretention],[LETAIRIS] [LASIX],11,16.4179,[LASIX],20,1.66945,[LETAIRIS],150,4.43525
[Dyspnoea],[VELETRI] [COUMADIN],12,20.6897,[VELETRI],39,13.8298,[COUMADIN],97,8.97317
[Myocardialinfarction],[DIGOXIN] [AVANDIA],30,53.5714,[AVANDIA],2411,49.2041,[DIGOXIN],34,8.54271
[Diseaseprogression],[AVASTIN] [XELODA],22,27.5,[AVASTIN],132,22.1106,[XELODA],51,14.4068
[Anaemia],[PEGASYS] [INCIVO],20,26.6667,[INCIVO],35,20.2312,[PEGASYS],86,17.3737
[Myocardialinfarction],[ALTACE] [AVANDIA],33,48.5294,[AVANDIA],2411,49.2041,[ALTACE],33,27.9661
[Cardiacfailurecongestive],[CARVEDILOL] [AVANDIA],10,31.25,[CARVEDILOL],24,5.45455,[AVANDIA],1052,21.4694
[Druginteraction],[PEGASYS] [INCIVO],10,13.3333,[INCIVO],10,5.78035,[PEGASYS],22,4.44444
[Bonemarrowfailure],[TOPOTECAN] [CARBOPLATIN],13,39.3939,[CARBOPLATIN],23,4.18944,[TOPOTECAN],14,25
[Impairedworkability] [Injury] [Economicproblem],[ANDROGEL] [TESTIM],10,22.2222,[TESTIM],10,11.1111,[ANDROGEL],55,15.9884
[Anaemia],[RIBAVIRIN] [TELAPREVIR],21,35.5932,[TELAPREVIR],25,32.8947,[RIBAVIRIN],180,18.6722
[Renalimpairment],[PREDNISOLONE] [CICLOSPORIN],11,16.6667,[CICLOSPORIN],15,5.53506,[PREDNISOLONE],23,2.10238
[Myocardialinfarction],[NITROGLYCERIN] [AVANDIA],115,53.9906,[AVANDIA],2411,49.2041,[NITROGLYCERIN],119,43.75
[Plateletcountdecreased] [Pyrexia],[RIBAVIRIN] [PEGINTRON],33,22.6027,[PEGINTRON],34,12.4088,[RIBAVIRIN],39,4.04564
[Internationalnormalisedratioincreased] [Druginteraction],[FUROSEMIDE] [WARFARIN],10,11.3636,[FUROSEMIDE],16,1.36635,[WARFARIN],21,2.33074
[Infection],[DIANEALPD2PERITONEALDIALYSISSOLUTIONWITHDEXTROSE] [DIANEALPD2WITHDEXTROSE],34,37.7778,[DIANEALPD2WITHDEXTROSE],62,14.4186,[DIANEALPD2PERITONEALDIALYSISSOLUTIONWITHDEXTROSE],75,36.4078
[Cardiacfailurecongestive],[FUROSEMIDE] [AVANDIA],35,33.6538,[FUROSEMIDE],51,4.35525,[AVANDIA],1052,21.4694
[Injury] [Economicproblem],[ANDROGEL] [TESTIM],21,46.6667,[ANDROGEL],161,46.8023,[TESTIM],25,27.7778
[Pain],[ENBREL] [HUMIRA],11,12.7907,[ENBREL],158,5.66714,[HUMIRA],152,4.85313
[Acutekidneyinjury],[BISOPROLOL] [WARFARIN],10,18.8679,[WARFARIN],21,2.33074,[BISOPROLOL],45,7.1656
[Diarrhoea],[VOTRIENT] [LISINOPRIL],10,34.4828,[VOTRIENT],234,17.3462,[LISINOPRIL],42,2.86885
[Hyponatraemia],[OMEPRAZOLE] [AMLODIPINE],11,8.94309,[OMEPRAZOLE],32,1.854,[AMLODIPINE],24,1.73913
[Hyponatraemia],[CALCICHEWD3] [PARACETAMOL],10,37.037,[PARACETAMOL],22,2.26571,[CALCICHEWD3],10,16.129
[Myocardialinfarction],[LASIX] [METOPROLOL],17,20.2381,[LASIX],124,10.3506,[METOPROLOL],143,14.0196
[Myocardialinfarction],[ASPIRIN] [AVANDIA],399,46.5578,[AVANDIA],2411,49.2041,[ASPIRIN],474,15.8847
[Plateletcountdecreased] [Anaemia],[PEGINTRON] [SIMEPREVIR],21,21,[PEGINTRON],27,9.85401,[SIMEPREVIR],33,15
[Acutekidneyinjury],[HYDROCHLOROTHIAZIDE] [LISINOPRIL],12,11.8812,[LISINOPRIL],38,2.59563,[HYDROCHLOROTHIAZIDE],23,4
[Dyspnoea],[ASPIRIN] [BISOPROLOL],16,13.1148,[BISOPROLOL],35,5.57325,[ASPIRIN],108,3.6193
[Myocardialinfarction],[ASPIRIN] [ATENOLOL],35,22.1519,[ATENOLOL],57,7.32648,[ASPIRIN],474,15.8847
[Seizure],[TEGRETOL] [KEPPRA],11,23.913,[KEPPRA],87,17.505,[TEGRETOL],47,16.726
[Druginteraction],[PEGASYS] [VICTRELIS],12,17.9104,[VICTRELIS],12,9.91736,[PEGASYS],22,4.44444
[Cerebrovascularaccident],[PLAVIX] [LISINOPRIL],20,13.8889,[LISINOPRIL],97,6.62568,[PLAVIX],121,7.35115
[Pyrexia],[RIBAVIRIN] [SOVRIAD],19,20.2128,[RIBAVIRIN],82,8.50622,[SOVRIAD],22,14.3791
[Coronaryarterydisease],[PLAVIX] [TOPROLXL],19,20.6522,[PLAVIX],91,5.52855,[TOPROLXL],43,13.4375
[Myocardialinfarction],[LISINOPRIL] [FUROSEMIDE],19,17.9245,[LISINOPRIL],167,11.4071,[FUROSEMIDE],76,6.49018
[Myocardialinfarction] [Cardiacfailurecongestive],[DIGOXIN] [AVANDIA],11,19.6429,[AVANDIA],440,8.97959,[DIGOXIN],11,2.76382
[Anaemia],[RIBAVIRIN] [PEGINTERFERONALFA2A],47,33.0986,[PEGINTERFERONALFA2A],50,30.4878,[RIBAVIRIN],180,18.6722
[Drugineffective],[HUMIRA] [PREDNISONE],19,12.3377,[HUMIRA],181,5.77905,[PREDNISONE],90,5.10493
[Hypotension],[AMLODIPINE] [FUROSEMIDE],11,11.1111,[AMLODIPINE],58,4.2029,[FUROSEMIDE],38,3.24509
[Impairedworkability] [Pain] [Anxiety] [Economicproblem],[ANDROGEL] [TESTIM],10,22.2222,[ANDROGEL],55,15.9884,[TESTIM],14,15.5556
[Diarrhoea],[ONDANSETRON] [DEXAMETHASONE],13,18.8406,[ONDANSETRON],20,7.32601,[DEXAMETHASONE],34,2.13166
[Bloodglucoseincreased],[NOVOLOG] [LANTUSSOLOSTAR],14,22.5806,[NOVOLOG],28,15.8192,[LANTUSSOLOSTAR],77,16.4179
[Coronaryarterialstentinsertion],[PLAVIX] [AVANDIA],53,10.7071,[PLAVIX],55,3.34143,[AVANDIA],199,4.06122
[Bloodbilirubinincreased],[RIBAVIRIN] [PEGINTRON],27,18.4932,[RIBAVIRIN],48,4.97925,[PEGINTRON],31,11.3139
[Plateletcountdecreased] [Anaemia],[RIBAVIRIN] [SIMEPREVIR],31,22.4638,[RIBAVIRIN],49,5.08299,[SIMEPREVIR],33,15
[Dizziness] [Lossofconsciousness],[AMLODIPINE] [SIMVASTATIN],11,7.38255,[AMLODIPINE],11,0.797101,[SIMVASTATIN],14,0.716479
[Offlabeluse],[SOFOSBUVIR] [OLYSIO],29,53.7037,[SOFOSBUVIR],56,23.7288,[OLYSIO],211,61.3372
[Myocardialinfarction],[ALDACTONE] [AVANDIA],17,58.6207,[AVANDIA],2411,49.2041,[ALDACTONE],18,5.42169
[Myocardialinfarction],[LASIX] [COREG],24,32.4324,[LASIX],124,10.3506,[COREG],84,30.2158
[Cerebrovascularaccident],[NORVASC] [AVANDIA],34,25,[AVANDIA],986,20.1224,[NORVASC],44,7.81528
[Productadhesionissue],[OXYCODONE] [FENTANYLTRANSDERMALSYSTEM],11,44,[OXYCODONE],12,2.94118,[FENTANYLTRANSDERMALSYSTEM],53,25.4808
[Acutemyocardialinfarction],[ALTACE] [AVANDIA],10,14.7059,[ALTACE],10,8.47458,[AVANDIA],285,5.81633
[Economicproblem] [Cerebrovascularaccident],[ANDROGEL] [TESTIM],11,24.4444,[TESTIM],18,20,[ANDROGEL],48,13.9535
[Pulmonaryarterialhypertension],[REMODULIN] [TRACLEER],17,12.5926,[REMODULIN],61,6.4346,[TRACLEER],53,5.73593
[Plateletcountdecreased] [Anaemia],[RIBAVIRIN] [PEGINTRON],24,16.4384,[PEGINTRON],27,9.85401,[RIBAVIRIN],49,5.08299
[Headache],[REVATIO] [ORENITRAM],12,33.3333,[ORENITRAM],41,24.8485,[REVATIO],50,4.91642
[Toxicitytovariousagents],[bortezomib] [DEXAMETHASONE],12,37.5,[DEXAMETHASONE],114,7.14734,[bortezomib],12,33.3333
[Myocardialinfarction],[LASIX] [AVANDIA],113,47.2803,[AVANDIA],2411,49.2041,[LASIX],124,10.3506
[Myocardialinfarction],[LIPITOR] [AVANDIA],47,55.9524,[AVANDIA],2411,49.2041,[LIPITOR],79,5.88235
[Thrombocytopenia],[PEGASYS] [INCIVO],11,14.6667,[PEGASYS],32,6.46465,[INCIVO],15,8.67052
[Exposureduringpregnancy],[ALBUMINAR5] [CYTOGAM],16,72.7273,[ALBUMINAR5],16,66.6667,[CYTOGAM],16,66.6667
[Impairedworkability] [Pain] [Anxiety],[ANDROGEL] [TESTIM],11,24.4444,[ANDROGEL],66,19.186,[TESTIM],15,16.6667
[Cardiacfailurecongestive],[ASPIRIN] [FUROSEMIDE],21,12.3529,[ASPIRIN],180,6.03217,[FUROSEMIDE],51,4.35525
